userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,Rcuisine,parking_lot,rest_payment_methods,user_payment_methods,age,price_category,frequent_rater,payment_match
U1009,135052,2,1,0,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1009,135052,2,1,0,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1009,135063,0,0,0,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156724,-100.975556,Restaurante Alhondiga,Alhondiga 62 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,35,Moderate,True,True
U1009,135079,1,2,2,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,chinese,none,"American_Express, cash",cash,35,Expensive,True,True
U1016,132834,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,35,Affordable,True,True
U1016,135042,1,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.159357,-100.973411,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,chinese,none,cash,cash,35,Moderate,True,True
U1016,135032,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1016,135032,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,contemporary,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1016,135106,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1497088,-100.9760928,El Rincón de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,only at bar,informal,partially,medium,familiar,f,open,none,mexican,none,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1016,132856,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1513782,-100.9746337,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,informal,completely,low,familiar,f,closed,none,italian,none,cash,cash,35,Affordable,True,True
U1016,135045,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.151189,-100.98179,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,wine-beer,none,casual,no_accessibility,high,familiar,f,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1016,135060,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.156883,-100.978485,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,cash,35,Moderate,True,True
U1016,135066,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.16835,-100.972466,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1016,135085,2,2,0,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,35,Moderate,True,True
U1016,135052,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1016,135052,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1016,132862,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,casual,completely,high,familiar,f,closed,none,international,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,35,Expensive,True,True
U1016,135051,2,2,0,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.151189,-100.977058,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,,none,cash,cash,35,Affordable,True,True
U1016,135062,2,2,2,22.156247,-100.977402,false,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,cash,35,Moderate,True,True
U1047,132875,0,0,0,22.142429,-100.949147,false,abstemious,no preference,family,public,single,independent,1992,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1499013,-100.9937793,shi ro ie,,,,,wine-beer,section,informal,no_accessibility,high,familiar,t,open,internet,japanese,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,34,Expensive,False,True
U1047,132877,0,0,0,22.142429,-100.949147,false,abstemious,no preference,family,public,single,independent,1992,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1353639,-100.9349477,sirloin stockade,,,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,34,Affordable,False,
U1047,132884,0,0,0,22.142429,-100.949147,false,abstemious,no preference,family,public,single,independent,1992,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1395776,-101.0278863,dairy queen,,,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,34,Affordable,False,
U1095,132872,1,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1735955,-100.9946027,Pizzeria Julios,,s.l.p,mexico,,no_alcohol_served,not permitted,informal,partially,medium,familiar,f,closed,none,american,public,"bank_debit_cards, cash",cash,40,Moderate,True,True
U1095,135034,2,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.140517,-101.021422,Michiko Restaurant Japones,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,40,Moderate,True,True
U1095,135058,1,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,pizzeria,public,"MasterCard-Eurocard, VISA, cash",cash,40,Moderate,True,True
U1034,135086,1,1,1,22.137178,-101.013169,false,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,burgers,yes,"MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1034,135086,1,1,1,22.137178,-101.013169,false,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1095,132861,1,1,1,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,completely,medium,familiar,t,closed,none,burgers,yes,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,40,Moderate,True,True
U1034,135049,0,0,0,22.137178,-101.013169,false,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.135011,-101.0286,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,cash,36,Moderate,True,True
U1034,132723,1,0,1,22.137178,-101.013169,false,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.1489337,-101.019845,Gordas de morales,,,San Luis Potosi,Mexico,full_bar,section,informal,completely,medium,familiar,f,closed,none,mexican,public,"VISA, cash",cash,36,Moderate,True,True
U1095,132723,2,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1489337,-101.019845,Gordas de morales,,,San Luis Potosi,Mexico,full_bar,section,informal,completely,medium,familiar,f,closed,none,mexican,public,"VISA, cash",cash,40,Moderate,True,True
U1095,135086,1,2,1,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,burgers,yes,"MasterCard-Eurocard, VISA, cash",cash,40,Moderate,True,True
U1095,135086,1,2,1,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash",cash,40,Moderate,True,True
U1095,135055,2,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,high,familiar,f,closed,none,mexican,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,40,Expensive,True,True
U1007,135058,1,2,1,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,pizzeria,public,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
U1007,135085,1,2,0,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,37,Moderate,True,True
U1095,135064,1,1,1,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,40,Expensive,True,True
U1095,135035,2,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,high,familiar,f,closed,none,italian,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,40,Expensive,True,True
U1095,135072,2,2,2,22.179865,-101.018547,false,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,40,Moderate,True,True
U1007,135025,1,1,1,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.14955,-100.97797,El Rincon de San Francisco,1a. de Lozada 1,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
U1007,135032,1,1,0,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
